시군구명,행정동명,도로명주소,경도,위도
마포구,서교동,서울특별시 마포구 홍익로6길 15,126.9226868,37.55534628
마포구,서교동,서울특별시 마포구 홍익로 10,126.9237401,37.553716
마포구,서교동,서울특별시 마포구 홍익로2길 27,126.9239732,37.5548264
마포구,서교동,서울특별시 마포구 어울마당로 100-12,126.9224756,37.55350623
마포구,서교동,서울특별시 마포구 와우산로21길 21-12,126.9222832,37.55193667
마포구,서교동,서울특별시 마포구 어울마당로 100-6,126.9224619,37.5536683
마포구,서교동,서울특별시 마포구 양화로23길 30,126.9249782,37.55971017
마포구,서교동,서울특별시 마포구 동교로 195,126.9225948,37.55780528
마포구,서교동,서울특별시 마포구 어울마당로 124,126.9239975,37.55549339
마포구,서교동,서울특별시 마포구 어울마당로 55,126.9208731,37.55004963
마포구,서교동,서울특별시 마포구 어울마당로 39,126.9202807,37.54874672
마포구,서교동,서울특별시 마포구 양화로 176,126.9249684,37.55724124
마포구,서교동,서울특별시 마포구 와우산로17길 19,126.9218912,37.55007695
마포구,서교동,서울특별시 마포구 와우산로29다길 16,126.9273675,37.55489333
마포구,서교동,서울특별시 마포구 신촌로6길 23,126.9299623,37.55626843
마포구,서교동,서울특별시 마포구 신촌로2안길 12,126.9277622,37.55736576
마포구,서교동,서울특별시 마포구 월드컵북로6길 88,126.9227432,37.56007725
마포구,서교동,서울특별시 마포구 와우산로21길 20-5,126.922658,37.55262488
마포구,서교동,서울특별시 마포구 잔다리로2길 19,126.9209734,37.55172648
마포구,서교동,서울특별시 마포구 양화로15안길 3,126.9191804,37.5544132
마포구,서교동,서울특별시 마포구 홍익로6길 30,126.9234524,37.55562358
마포구,서교동,서울특별시 마포구 와우산로17길 19-24,126.9212585,37.54921518
마포구,서교동,서울특별시 마포구 동교로15길 32,126.9141308,37.55610587
마포구,서교동,서울특별시 마포구 잔다리로 30-32,126.9200988,37.55194374
마포구,서교동,서울특별시 마포구 양화로8길 32-17,126.9155973,37.54940661
마포구,서교동,서울특별시 마포구 어울마당로5길 42,126.9184649,37.54988343
마포구,서교동,서울특별시 마포구 양화로12길 16-12,126.9184764,37.55144233
마포구,서교동,서울특별시 마포구 잔다리로 93,126.9151475,37.55545745
마포구,서교동,서울특별시 마포구 동교로27길 8,126.9230222,37.55877329
마포구,서교동,서울특별시 마포구 와우산로 75,126.9230514,37.55124087
마포구,서교동,서울특별시 마포구 와우산로23길 14,126.924487,37.5537228
마포구,서교동,서울특별시 마포구 홍익로3길 20,126.9216946,37.55350812
마포구,서교동,서울특별시 마포구 와우산로29길 63,126.9266054,37.55594963
마포구,서교동,서울특별시 마포구 동교로 126,126.9161994,37.55471925
마포구,서교동,서울특별시 마포구 월드컵로 72,126.9107987,37.55564268
마포구,서교동,서울특별시 마포구 월드컵북로5길 65,126.9155596,37.55591176
마포구,서교동,서울특별시 마포구 동교로13길 19,126.9128858,37.55532853
마포구,서교동,서울특별시 마포구 와우산로29길 63,126.9266054,37.55594963
마포구,서교동,서울특별시 마포구 신촌로 74,126.9339862,37.5558453
마포구,서교동,서울특별시 마포구 동교로22길 21,126.9187028,37.55457101
마포구,서교동,서울특별시 마포구 양화로12길 26,126.9187642,37.55188648
마포구,서교동,서울특별시 마포구 와우산로 90,126.9239648,37.55225836
마포구,서교동,서울특별시 마포구 양화로 176,126.9249684,37.55724124
마포구,서교동,서울특별시 마포구 와우산로29나길 24-4,126.9277142,37.55439189
마포구,서교동,서울특별시 마포구 동교로 212-16,126.9241584,37.5592612
마포구,서교동,서울특별시 마포구 잔다리로3안길 31,126.9194675,37.55020797
마포구,서교동,서울특별시 마포구 월드컵북로 34,126.9190784,37.55755689
마포구,서교동,서울특별시 마포구 양화로 188,126.926478,37.55773253
마포구,서교동,서울특별시 마포구 동교로12안길 36,126.9143072,37.55408916
마포구,서교동,서울특별시 마포구 월드컵로 82-1,126.910211,37.55636709
마포구,서교동,서울특별시 마포구 홍익로 13-15,126.9232179,37.55304447
마포구,서교동,서울특별시 마포구 잔다리로3안길 5,126.9191359,37.55122311
마포구,서교동,서울특별시 마포구 와우산로27길 20,126.9273763,37.5542807
마포구,서교동,서울특별시 마포구 신촌로12길 35,126.9327329,37.55484284
마포구,서교동,서울특별시 마포구 월드컵북로2길 33,126.9224284,37.55678559
마포구,서교동,서울특별시 마포구 월드컵북로 7,126.9206459,37.55559795
마포구,서교동,서울특별시 마포구 동교로19길 66,126.916964,37.55819527
마포구,서교동,서울특별시 마포구 홍익로3길 20,126.9216946,37.55350812
마포구,서교동,서울특별시 마포구 어울마당로 118,126.9234382,37.55503777
마포구,서교동,서울특별시 마포구 신촌로4길 9,126.9286102,37.55742752
마포구,서교동,서울특별시 마포구 독막로7길 28,126.9193825,37.54903584
마포구,서교동,서울특별시 마포구 와우산로 111,126.9257245,37.55345475
마포구,서교동,서울특별시 마포구 와우산로 74,126.9234737,37.55099243
마포구,서교동,서울특별시 마포구 양화로23길 28,126.9250476,37.55960268
마포구,서교동,서울특별시 마포구 양화로 72,126.9165284,37.5507577
마포구,서교동,서울특별시 마포구 와우산로33길 5,126.9299222,37.55511474
마포구,서교동,서울특별시 마포구 월드컵로8길 40,126.9144097,37.55326115
마포구,서교동,서울특별시 마포구 홍익로2길 23,126.9238396,37.55467201
마포구,서교동,서울특별시 마포구 어울마당로5길 18,126.9196391,37.54929048
마포구,서교동,서울특별시 마포구 와우산로21길 19-19,126.9226399,37.55152545
마포구,서교동,서울특별시 마포구 신촌로4길 5,126.9286981,37.55760853
마포구,서교동,서울특별시 마포구 월드컵북로2길 37,126.9225967,37.55688624
마포구,서교동,서울특별시 마포구 월드컵북로4길 29,126.9210232,37.55769181
마포구,서교동,서울특별시 마포구 동교로12안길 31,126.9141239,37.55424065
마포구,서교동,서울특별시 마포구 동교로 185-6,126.9217636,37.55736519
마포구,서교동,서울특별시 마포구 홍익로3길 11,126.9221316,37.55381846
마포구,서교동,서울특별시 마포구 신촌로4길 22-12,126.9276731,37.55726584
마포구,서교동,서울특별시 마포구 연희로1길 9,126.9259533,37.5595929
마포구,서교동,서울특별시 마포구 와우산로29다길 10,126.9276473,37.55511212
마포구,서교동,서울특별시 마포구 잔다리로 129,126.9128313,37.55830145
마포구,서교동,서울특별시 마포구 독막로7길 42,126.9197252,37.54959762
마포구,서교동,서울특별시 마포구 월드컵로10길 9,126.9122164,37.5546646
마포구,서교동,서울특별시 마포구 잔다리로 71,126.9164604,37.55389269
마포구,서교동,서울특별시 마포구 와우산로 111,126.9257245,37.55345475
마포구,서교동,서울특별시 마포구 신촌로2안길 40,126.9290945,37.55680119
마포구,서교동,서울특별시 마포구 와우산로 179,126.9313255,37.55670427
마포구,서교동,서울특별시 마포구 어울마당로 75,126.9212884,37.5518555
마포구,서교동,서울특별시 마포구 와우산로21길 31-10,126.9218283,37.55208569
마포구,서교동,서울특별시 마포구 양화로 86,126.9175984,37.55189382
마포구,서교동,서울특별시 마포구 연희로1길 21,126.9253366,37.55997474
마포구,서교동,서울특별시 마포구 신촌로4길 22-14,126.9275704,37.55731897
